smiles,value
N=C(c1ccccc1)c2ccccc2,3.1027700000000014
CC(=O)OC1CC2CC1C3CCCC23,2.3742
[O-][S](=O)(=O)CCC[NH+]1CCOCC1,-2.1631999999999962
CCS,0.9360999999999999
OCC[C@@H]1CCCC[NH2+]1,-0.5152999999999992
CC(C)COC(=O)[C@@H](C)O,0.5664
CC1(C)CC(O)CC(C)(CN)C1,1.5224
O[C@@H](CNc1ccccc1)C[S]([O-])(=O)=O,0.0045999999999999375
CC(=C)C(=O)OCC1CO1,0.5045000000000001
[O-][N+](=O)c1[nH]ncc1,0.31789999999999985
CCCCCCOC(CO)CO,0.9364999999999999
CC(C)=CCC[C@@](C)(C=C)\C=C\c1ccc(O)cc1,5.344100000000005
COC(C)(C)CCOC(C)=O,1.3646
NC(=O)NC1NC(=O)NC1=O,-2.1798
O=C1CCO1,-0.06669999999999998
CCC(=O)N(C1CC[NH2+]CC1)c2ccccc2,1.1554
CCCCCCCC(=O)OCC(O)CO,1.2433
CC(C)=C1CCC(=CC1)C,3.453000000000002
CN(C)C(=O)NC[C@@]1(C)C[C@@H](CC(C)(C)C1)NC(=O)N(C)C,2.1138
NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-6.1435999999999975
OC(=O)CCSCCC(O)=O,0.669
CCCCN[P](N)(N)=S,0.518
CC(C)CC1CC(C)(O)CCO1,1.9625
Cc1cc(C)c(N)c(C)c1N,1.77626
CC1(C)CC(=O)CC(C)(C)N1[O],1.554
Cc1ccc(O)cc1,1.7006199999999998
CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,5.640600000000006
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O,-2.446
COC(=O)c1ccccc1N,1.0554
CCNC(=S)OC(C)C,1.3058
CCOC(=O)c1ccc(O)c(O)c1,1.2744999999999997
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,0.7811999999999999
COc1ccc(CCC#N)cc1OC,2.15998
O=C1NC(=O)C2CCCC12,0.059099999999999486
C[C@H](CCC=C(C)C)CC=O,2.9579000000000013
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@H]2O,3.6332000000000026
OCC(CO)(CBr)CBr,0.7471999999999999
C/C=C(\C)/C(=O)OC1C(C2(C(CC1(C)C)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO)OC(=O)C,-1.321099999999987
CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2,1.7148999999999999
CC(N)C(O)=O,-0.5817999999999999
ON=C1CCCCC1,1.7807
CC(C)c1ccc(CCC=O)cc1,2.9415000000000013
OC(=O)C1CCCN1,-0.177
CCCCBr,2.1814
CN(C)C1CCCCC1,1.8806999999999998
NCCCCCCNC(O)=O,0.7731000000000001
CCOCCOCCOC(=O)C=C,0.7686999999999999
N#CCCC#N,0.81376
O[S](=O)(=O)c1ccccc1,0.9333000000000001
Cc1cccc(c1C)[S](O)(=O)=O,1.5501399999999999
OC(=O)C(O)=O,-0.8443999999999998
CCCCNCCO,0.3683999999999999
CNCCO,-0.8019000000000001
NCCO,-1.0626000000000002
CN(C)C=O,-0.2956000000000001
CCCOC(C)OCCc1ccccc1,3.0183000000000018
CCOC(=O)N(CC)c1ccccc1,2.6694000000000013
Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,1.9306
OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O,-0.20240000000000025
Cc1c(N)cccc1Cl,2.23062
CC(=O)OCCc1ccccc1,1.7922
OC(=O)CCCCC1CCSS1,2.7851000000000017
Cc1ccccc1OCC2CO2,1.7726199999999999
Clc1ccc2N(C3CC[NH2+]CC3)C(=O)Nc2c1,0.8812999999999995
COC(OC)C(C)(C)CC=C(C)C,2.987800000000002
CC(CC=O)CC(C)(C)C,2.6477000000000013
Clc1ccccc1Cl,2.9934000000000003
COc1ccc(\C=C\C)cc1,2.728300000000001
COC(C)(C)C1CCC(=CC1)C,3.1578000000000017
NC1=Nc2[nH]cc(CCc3ccc(cc3)C(O)=O)c2C(=O)N1,1.3168
CCOC(=O)N(c1ccccc1)c2ccccc2,3.981200000000003
Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,3.6403000000000016
Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,3.865700000000002
CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,11.08439999999999
CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O,6.589500000000006
CCCCCCCCCCCCCCCCOc1ccccc1C(=O)CC(=O)Nc2scc(n2)c3ccccc3,9.881699999999999
CC(C)OCCOC(C)=O,0.9744999999999999
CC(CC(O)=O)CC(C)(C)C(O)=O,1.5981
OC(=O)c1cc(ccc1O)[S](O)(=O)=O,0.3371
OCCN1CCNC1=O,-0.9961
Nc1ccc(OCCO)c(N)c1,0.2220999999999999
CC(=C)C(O)=O,0.6471
CC(=C)C(=O)OC(=O)C(C)=C,1.2084
OCCNCCO,-1.4393999999999998
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,0.49459999999999993
COCCOCCOC,0.29580000000000006
C/C=C/C(O)=O,0.6471
[O-][N+](=O)c1cc(Cl)ccc1Cl,2.9016
CC/C(C)=C/CCC(C)(O)C#C,2.5071000000000003
CC(=C)CCO,0.9448999999999999
Cc1ccc(N)cc1,1.5772199999999998
CCOc1ccccc1O,1.7908999999999997
CCC1(COCOC1)COC(=O)C=C,1.1162999999999998
COc1cc(C=O)ccc1O,1.2132999999999998
BrCBr,1.7337
CC(C)(N)C#C,0.3569000000000001
CO[Si](CCCOC(=O)C(C)=C)(OC)OC,1.3739
CC(O)CNCC(C)O,-0.6623999999999999
C1N2CN3CN1CN(C2)C3,-1.0197999999999992
CCC1CO1,0.7952
O=C1CCCCC1,1.5196
CC(C)(CO)CO,-0.0028000000000000247
CCOC(C)=O,0.5694
O=C1CCCCCN1,0.6766000000000001
C=CCNCC=C,0.948
CO[P](=O)(CCC(=O)NCO)OC,-0.0716
OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S](O)(=O)=O)c(c3)[S](O)(=O)=O)n1,3.2767999999999997
N#CCCCCC#N,1.59396
CC(=O)CC(=O)Nc1ccccc1,1.6041999999999998
CCCCC(CC)(CO)CO,1.5575999999999999
O=C1C=CC(=O)N1c2ccccc2,1.1159999999999999
CI,1.0512000000000001
CC\C=C(/C)C=O,1.5416
O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,-0.5045999999999998
CCCCOC(=O)CCC(C)=O,1.6989
CC1CCC2C(C1)C(=O)OC2=O,1.1221999999999999
CCNCC(O)c1cccc(O)c1,1.0351
Cc1ccc(cc1)N2N=C(C)CC2=O,2.10762
Cc1cccc(C)c1N,1.88564
COC(=O)C1CCC(CC1)C(=O)OC,1.1387999999999998
NC(=O)c1ccc(N)cc1,0.3677
CN1C(=O)N(C)c2nc[nH]c2C1=O,-1.039700000000001
CN(C)Cc1ccccc1,1.7482
OB(O)c1ccc(C=O)cc1,-0.8211000000000004
ClC(Cl)Cl,1.9864
C=CC(=O)OCC1CCCO1,0.8945999999999998
CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,-0.9289000000000003
COC(=O)\C=C/C(=O)OC,-0.11140000000000017
Cc1cc(O)ccc1O,1.4062199999999998
CC(=O)CC(C)(C)c1ccccc1,2.9433000000000016
CNC(=O)NC,-0.4548000000000001
CCCCCOC(=O)CC,2.1298000000000004
COCCC(=O)OC,0.19589999999999996
OCCCCOC=C,0.9189999999999999
FC(F)=C(F)Cl,2.2603
OC(=O)C=C,0.25700000000000006
CN,-0.4251
C=CC(=O)OC1C=CC2C3CCC(C3)C12,2.3163
CCCCCCCCCCCCOCCO,3.916200000000003
NC(=O)[C@@H]1CCC[NH2+]1,-1.8024999999999984
[nH]1cncn1,-0.19529999999999997
Oc1ccc(O)cc1,1.0977999999999999
NC(CC(O)=O)C(O)=O,-1.127
Nc1ccc(Nc2ccc(cc2[S](O)(=O)=O)[N+]([O-])=O)cc1,2.1673
C1COC=CC1,1.3105
NCCCCCCCCCCC(O)=O,2.5406000000000004
CCCCCCC(O)CO,1.3099999999999998
CCN(C(C)C)C(C)C,2.1250999999999998
NC(Nc1ccc(Cl)cc1)=NC(N)=NCCCCCCN=C(N)N=C(N)Nc2ccc(Cl)cc2,3.3366
CC(C)OC(=O)C(F)(F)F,1.5003000000000002
OC(=O)\C=C\C(O)=O,-0.28819999999999985
CC(O)CN(CC(C)O)c1ccc(C)cc1,1.56302
CCO[S](=O)(=O)OCC,0.30420000000000014
OC=O,-0.29919999999999997
CCCCCCCCCCCC[N+](C)(C)CC(O)C[S]([O-])(=O)=O,2.889800000000001
C\C=C1/CC2CC1C=C2,2.5287000000000006
Cc1ccc(cc1[S](O)(=O)=O)[N+]([O-])=O,1.1499200000000003
O[C@@H](C(O)=O)c1ccccc1Cl,1.458
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,4.159400000000003
CCCCO,0.7787999999999999
CCCCOC(=O)c1ccccc1N,2.2257000000000002
CC(C)=CCO,0.9448999999999999
NCCCCCCN,0.46420000000000006
[nH]1ccnc1,0.40969999999999995
CCC(C)(C)OO,1.6646
NCCc1ccccc1,1.1878
CC1(C)CC(O)CC(C)(C)N1[O],1.3457999999999999
O=C1CCC(=O)O1,-0.15000000000000002
OCC(CO)(CO)CO,-2.058
CC(C)C(=O)OC(=O)C(C)C,1.3681999999999999
CC1(C)C(O)C(C)(C)C1O,0.7742
OCCOCCOCCCNc1ccc(NCCCOCCOCCO)c2C(=O)c3ccccc3C(=O)c12,2.116999999999999
CC(O)=O,0.09089999999999993
OC(=O)CCC(=O)C(O)=O,-0.49509999999999993
CC(=C)C=O,0.7614000000000001
Oc1ccccc1C(=O)OCc2ccccc2,2.749200000000001
CC(C)C=O,0.8412999999999999
CC(C)O[P](S)(=S)OC(C)C,2.9907000000000012
CNC(=O)C(C)(C(C)C)C(C)C,2.0507
ClC(Cl)=O,1.584
OC(=O)CC1(CCCCC1)CC(O)=O,1.8863
CCCC[Sn](CCCC)(CCCC)CCCC,6.635600000000007
NC(=O)CC[C@H](NC(=O)C[NH3+])C([O-])=O,-4.271499999999999
CCSC,1.3693
O=Cc1ccccc1,1.4990999999999999
CCC(C)(OO)OOC(C)(CC)OO,2.1662
CN[C@@H](C)[C@@H](O)c1ccccc1,1.3278999999999999
ClCc1ccc(Cl)cc1Cl,3.7322000000000015
CCOC(=O)C(C)C,1.2055
S=[Sr],0.26739999999999997
O=C1OC(=O)c2ccccc12,0.9972
Cl\C=C\Cl,1.9352
c1ccc2ncccc2c1,2.2348
CCN1CCCCC1,1.4922
Cc1ccc(N)c(c1)[S](O)(=O)=O,0.82392
O=C1NCCN1,-0.7008000000000001
CC(=O)OCC(COC(C)=O)OC(C)=O,0.044299999999999784
CC1(C)CO1,0.7952
CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-0.6168000000000002
OC(=O)CC(O)(CC(O)=O)C(O)=O,-1.2485
Nc1[nH]ncn1,-0.6131000000000004
OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,-3.851399999999997
OC1COC(O)C(O)C1O,-2.5823000000000005
CC(C)(CO)C(O)C(=O)NCCCO,-1.1355999999999997
OC(C(O)C(O)=O)C(O)=O,-2.1226
O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O,0.6891999999999994
COC(=O)CC(C(C)=O)C(=O)OC,-0.07230000000000025
C(CCOCC1CO1)COCC2CO2,0.5973999999999999
NCCC(O)=O,-0.5802
CCC(C)NCCO,0.36679999999999985
CN=C(NCC1CCOC1)N[N+]([O-])=O,-0.6203999999999994
O[S](=O)(=O)c1cccc2cc(Nc3ccccc3)cc(Nc4ccccc4)c12,5.573700000000003
CCOCCC(=O)OCC,0.9761000000000001
CNC1CCCCC1,1.5385
COC(=O)CC#N,0.07307999999999992
CCC(C)(OOC(C)(C)C)OOC(C)(C)C,3.6060000000000025
CCOC(=O)CC#N,0.46318
CC(CCC#N)C#N,1.44986
CCCCOCC(C)O,1.1839
S(c1ccccc1)c2ccccc2,3.8378000000000023
O=C1OC=CO1,0.23279999999999998
Cc1ncoc1C#N,0.8547
CCOCCCN[S](=O)(=O)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,3.2470000000000008
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@H]2C[NH2+]1,1.0432000000000006
OCCCCCCO,0.5313999999999999
CN(C)CCOC(=O)C(C)=C,0.6672999999999998
CCO[P](=O)(OCC)OCC,2.2039999999999997
OC(=O)C1CCC(=O)N1,-0.6504000000000001
CCCC=O,0.9854
C1CCSC1,1.5133999999999999
CC(=O)Oc1ccccc1,1.6118999999999999
CCCl,1.2451
Clc1cc(Cl)ncn1,1.7833999999999997
Cc1ccc(N)c(C)c1,1.88564
Nc1ccccc1Cl,1.9222
Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl,3.6107999999999993
N[P](N)(=O)Oc1ccccc1,1.0909000000000002
CC(CN)CCCN,0.32010000000000016
CN1C(=CC(=O)N(C)C1=O)N,-1.3337999999999988
C/C=C/CCC1CCCC(=O)O1,2.4384000000000006
CCCOC(=O)C(/O)=C/Oc1ccccc1,2.418
NC1=CC(=O)N=C(N)N1,-1.0657000000000003
Cc1ccc(N)c(Cl)c1O,1.93622
[N-]=[N+]=C1C(=O)NC(=O)NC1=O,-1.9768000000000003
CC(COCC(C)OC(=O)C=C)OC(=O)C=C,1.2384
OC(=O)c1ccncc1,0.7797999999999999
OC1CSC(O)CS1,0.10319999999999996
CC(=O)CCCCCl,1.9845000000000002
CC1=NN(C(=O)C1)c2ccc(cc2)[S](O)(=O)=O,1.0459
Cc1ccccc1[S](N)(=O)=O,0.6424200000000001
CC1CC(NC(N)=O)NC(=O)N1,-0.9277999999999988
Nc1cccc(c1)C(F)(F)F,2.2876000000000003
NC1CCC(CC1)CC2CCC(N)CC2,2.4115
COc1ccc(OC)c(NC(C)=O)c1,1.6622
Nc1ncccc1O,0.3694
CCO,-0.0014000000000000123
C=CN1CCCCCC1=O,1.5325
CC(=O)OC\C=C(/C)C=O,0.6947000000000001
OB(O)O,-2.0518
CCC(CO)(CO)C(O)=O,-0.5480000000000003
CC(C)CC(O)=O,1.1171
COc1ccc(OC)cc1,1.7038
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)[C@@H](C(C)C)C(O)=O,4.161700000000002
OCCN(CCO)c1ccccc1,0.47759999999999986
CC1(C)C2CCC(=C)C1C2,2.9987000000000013
C1CCC(CC1)OCCc2ccccc2,3.578400000000003
CCOC(=O)OC,0.7893000000000001
CCCCOC(=O)CO,0.322
COC(=O)CCl,0.3981999999999999
Oc1ccccc1O,1.0977999999999999
CCN(O)CC,0.7174
CC(=C)C(=O)OCCOC(=O)CCC(O)=O,0.5136999999999998
CCC(C)C(O)=O,1.1171
C/C=C/C(=O)C1C(C)C=CCC1(C)C,3.370000000000002
O=C(OCC1CO1)c2ccc(cc2)C(=O)OCC3CO3,0.7977999999999998
CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,-1.5142799999999992
CCCCC/C=C/CCC=O,3.102000000000001
Cc1ncc(CN)c(N)n1,-0.17408000000000012
CN(C)CCCNCCCN(C)C,0.47940000000000116
C[C@H](N)c1ccccc1,1.7063000000000001
N[C@@H](CCC(N)=O)C(O)=O,-1.3361999999999998
CC[C@H](C)[C@H](N)C(O)=O,0.44439999999999996
O=C1OC(=O)C=C1,-0.3740000000000001
Cc1cc(C)c(C)c(O)c1,2.3174600000000005
C[C@H]1CO1,0.4051
CC(F)(F)F,1.5686000000000002
CCOCCCC(C)OCCOCC(C)CO,1.8531999999999997
CC(N)c1ccccc1,1.7063000000000001
CCCCNC(=O)OCCOC(=O)C=C,1.2418999999999998
CC(C)(O)C(=O)c1ccc(OCCO)cc1,1.0112999999999999
Cc1cc(C)cc(N)c1,1.8856399999999998
CC1(C)CC(=O)CC(C)(C1)C#N,2.2954800000000004
[NH3+][C@@H](C([O-])=O)c1ccccc1,-1.2804999999999995
CN=C=S,0.7190000000000001
CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N,0.23820000000000074
CC(=O)CCc1ccc(O)cc1,1.9138
ClC(Cl)(Cl)[2H],1.9864
Nc1cc(Cl)nc(C(O)=O)c1Cl,1.6688
CN(C(=O)N(C)c1ccccc1)c2ccccc2,3.3792000000000018
OCCNc1ccc(cc1[N+]([O-])=O)N(CCO)CCO,-0.21000000000000008
Oc1ccc(Cl)cc1Cl,2.699
O=C1CCCCCCCCCCC(=O)OCCO1,2.987400000000002
COC(=O)C=C(C)C,1.1256
CC1=NN(C(=O)C1)c2cccc(c2)[S](O)(=O)=O,1.0459
CC(=O)OCC=C(C)C,1.5157
CCCCCCCC(=O)N(C)C,2.4351000000000003
CC(C)CCCCCCCO,2.975300000000002
CCCCCC(C)=O,2.1557000000000004
CCCC(C)C=O,1.6215
O=C1OC(=O)C2CCCCC12,0.8761999999999999
CCC(CO)(COCC=C)COCC=C,1.7803
CCCCNCCCC,2.1761999999999997
CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,1.6434999999999997
C[C@@H]1CO1,0.4051
CCCCN(CCO)CCCC,1.8809
Cc1ccc(cc1N)C(N)=O,0.6761200000000003
OCc1scnc1,0.6354
CC(=O)N1C[C@@H](O)C[C@H]1C([O-])=O,-2.281999999999999
CCOC(=O)C1OC1c2ccccc2,1.6895999999999998
Cc1ccc(N)cc1N,1.1594200000000001
Cc1cc(N)ccc1N,1.1594200000000001
CC(C)CCCC(C)(C)O,2.583600000000001
CCCCOC(=O)\C=C/C(O)=O,0.9704999999999999
Cc1ccc(NCCO)cc1O,1.1048199999999997
CCC(=O)OCc1ccccc1,2.1398
OC1CNC(C1)C(O)=O,-1.2061999999999997
CCOC(=O)C(C)C=C,1.3716000000000002
CNC(=S)NN,-1.0459999999999996
O[S](=O)(=O)c1ccc2ccccc2c1,2.0865
COC(=O)CC(=C)C(=O)OC,0.27869999999999995
OCCOCCOc1ccccc1,1.0743000000000003
CC(CCCC(C)(C)O)CC=O,2.1527000000000003
CCCNCCC,1.396
Nc1ccccc1,1.2688000000000001
CC(=O)OC1(CCCCC1)C#C,1.8856
CCN(CC)CC,1.3481
CCc1nccnc1C,1.34742
C=CC(=O)NCNC(=O)C=C,-0.4517000000000002
CCCCCCCC\C=C/CCCCCCCCNCCCNCCCN,5.942000000000005
OC[C@H](O)[C@@H](O)[C@H](O)C(=O)C(O)=O,-3.2849
C[N+]1([O-])CCOCC1,-0.039000000000000146
CSC,0.9792
Nc1ccc(F)cc1,1.4079
CC(=O)C1CCOC1=O,0.13850000000000007
CC1OC(=C(O)C1=O)C,0.7636999999999998
CC(C)C(O)C(C)(C)CO,1.0218
CCCCC(CC)COC(=O)[C@H](C)O,2.1268000000000007
O=C1CCCC1,1.1295
COC=O,-0.2108000000000001
Nc1cc(Cl)c(Cl)cc1Cl,3.229
CC1C=CCC2C1C(=O)OC2=O,0.8982
CC(C)NC(=O)C(C)=C,1.0871
CCOCCOC(C)(C)C,1.838
COC(C)CCOC(C)=O,0.9744999999999999
NC(=N)[S](O)=O,-0.8984299999999998
Clc1cccc(n1)C(Cl)(Cl)Cl,3.5617
CC(C)C(=O)OOC(C)(C)C,1.9157
COC(Cc1ccccc1)OC,1.8479999999999999
C1OCC2Cc3ccccc3C2O1,1.9043
COc1cc(CC(C(C)=O)C(C)=O)ccc1O,1.7374999999999998
OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,-2.9667999999999988
OC(=O)c1cc2ccccc2cc1O,2.2436000000000003
CCOC(=O)C(Cl)C(=O)OCC,0.7199999999999999
CC(=C)C(=O)OCCOCCOCCOC(=O)C(C)=C,1.2582
CC1CC(CCC1N)CC2CCC(N)C(C)C2,2.903500000000001
Cc1ccc(C)c(O)c1,2.0090399999999997
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(O)=O)C(O)C3O,-1.8630000000000004
ClCC(Cl)Cl,2.0289
Cc1cc(O)c(C)c(C)c1O,2.0230600000000005
CCCCCCCCCCCCOC(=O)C(C)O,3.831300000000003
Nc1ccc(cc1)[S](=O)(=O)CCO[S](O)(=O)=O,-0.13809999999999972
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,-0.27030000000000043
COC(=O)c1nccnc1N,-0.15459999999999996
Nc1nc(N)nc(N)n1,-1.3818000000000001
NC(N)=N[N+]([O-])=O,-1.5484999999999998
Nc1ccccc1C(F)(F)F,2.2876000000000003
CC(=O)N1CCN(CC1)c2ccc(O)cc2,1.0606999999999998
CC(C)c1cccc(c1)C(C)CC=O,3.502500000000002
C1OC1COc2ccc(cc2)N(CC3CO3)CC4CO4,1.0681999999999998
CNCc1cccc2ccccc12,2.5592000000000006
COc1ccccc1NC(=O)CC(C)=O,1.6127999999999998
CC(C)OC(C)C,1.8197999999999999
CC(C)Br,1.7897
Cc1ccc(cc1)[S](N)(=O)=O,0.6424200000000001
CCSCC,1.7593999999999999
CC(C)=CCCC(C)=O,2.3218000000000005
CCCCOCCOCCOCCCC,2.636400000000001
CC1CCC(C(O)C1)C(C)=C,2.3596000000000004
COc1ccc(C)cc1N,1.58582
Nc1ccc(Cl)cc1,1.9222
CCC(C)CC(=O)CC,2.401700000000001
FC(F)Cl,1.4478
OCC#CCO,-1.0256
OC(=O)CCC(N(CC(O)=O)CC(O)=O)C(O)=O,-1.2243999999999988
CC(=C)OC(C)=O,1.0831
O=C1OC(=O)C2CC=CCC12,0.6521999999999999
Cc1[nH]nc(C)c1,1.02654
CCC12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,4.087400000000003
N[C@@H](CO[P](O)(O)=O)C(O)=O,-1.4924000000000002
FC1CC(F)(F)C(F)(F)C1(F)F,2.6341
CC(C)(C)C(O)=O,1.1171
CC1(C)CC(O)CC(C)(C)N1CCO,0.9925999999999999
CCN(CC)CC#C,0.9614
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,9.694599999999998
OCC(Br)(CO)[N+]([O-])=O,-0.6611
Cc1[nH]ccn1,0.7181199999999999
O=[Se]=O,-0.6184000000000001
C1CCOCOC1,0.7709
CC(C)=CC(C)=O,1.5416
Oc1ccc(Cl)cc1,2.0456
O=C1Nc2cccc3cccc1c23,2.405500000000001
CCCCC,2.1965000000000003
CC(=C)C#N,1.08608
Cc1ccccc1O,1.70062
CC(=C)C(=O)OCC[N+](C)(C)CCC[S]([O-])(=O)=O,0.11740000000000039
OCCOc1ccccc1,1.0576999999999999
COc1cc(\C=C\C)ccc1O,2.433900000000001
CC(=O)NNC(C)=O,-0.8264
CCOC(=O)C(C)C1CCCCC1,2.765900000000001
CN(C)CCOC(=O)C=C,0.2771999999999999
Cc1ccc(C=O)cc1C,2.11594
CC1COC(=O)O1,0.5417000000000001
COc1ccc(CO)cc1,1.1874999999999998
OC1(CCCCC1)C#C,1.3148
OC(=O)c1ccc2C(=O)OC(=O)c2c1,0.6954
CC(C)(CO)COC(=O)C(C)(C)CO,0.5665999999999998
NNC(=O)NN,-1.9670000000000005
CCCC(C)O,1.1673
Cc1cccc(O)c1,1.7006199999999998
CS,0.546
CCCC1CO1,1.1853
Oc1ccccc1Cl,2.0456000000000003
Clc1ccc(Br)cc1Cl,3.7559000000000005
CCCC[NH+](C)C,-0.0689999999999995
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,0.03100000000000014
C1OCOCO1,-0.07769999999999999
CCCCOC(C)=O,1.3496000000000001
CCC(CO)(CO)COCC(CC)(CO)CO,-0.2350000000000002
COC(=O)CCS,0.4792999999999999
Cc1[nH]cnc1CO,0.21041999999999994
Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,1.0114
C=CC=O,0.37129999999999996
CC(=C)C(N)=O,0.047800000000000176
COc1cc(C=O)cc(c1O)[N+]([O-])=O,1.1214999999999997
CC1=CC(=O)CC(C)(C)C1=O,1.5008
OCCOCC#CCOCCO,-0.9924000000000002
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,0.9067999999999998
OCCc1ccccc1,1.2214
CC(=O)OC=C,0.693
CCN(CC)c1cccc(NC(C)=O)c1,2.4912
Oc1ccccc1C#N,1.2638800000000001
C[Si](C)C,1.3705999999999998
OC(=O)c1ccccc1,1.3848
OC1=CC(=O)NC=N1,-0.5245000000000002
O=COCc1ccccc1,1.3596
CCCCOCC,1.823
CCOC(=O)C(=N/Nc1ccc(cc1)[N+]([O-])=O)/C(=O)C2=NN3C(=NC(=O)c4ccccc34)S2,2.4263000000000003
Cc1ccccc1N=C(N)N=C(N)N,0.21462000000000026
CC(C)(O)C1CCC(C)(O1)C=C,1.881
CC(=O)CC(=O)Nc1ccccc1C,1.91262
CC(C)C(NC(N)=O)NC(N)=O,-0.694899999999999
FC(F)CCl,1.4903
CC(C)(O)c1cccc(c1)C(C)(C)O,2.1414000000000004
CCc1cccc(C)c1N,2.13962
O=[Pb],-0.49960000000000004
COc1ccc(NC(=O)CC(C)=O)cc1,1.6127999999999998
CC1OCC(O1)c2ccccc2,2.1205
CCCC1CC(=CC(=O)C1)C,2.711900000000001
CC(=O)Oc1ccc(cc1)C#N,1.4835800000000001
OC(=O)CC[C@H](N1C(=O)c2ccccc2C1=O)C(O)=O,0.6006000000000002
ClC(Cl)=C,1.9352
Cc1ccccc1NC(N)=Nc2ccccc2C,3.361740000000001
CC(C)[C@H]1CCC(=CC1=O)C,2.567800000000001
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,-0.5394000000000001
Sc1ccccc1Cl,2.6287000000000003
Nc1nccnc1C(O)=O,-0.24300000000000016
CN(C)Cc1ccccc1Cl,2.4016
C=CCOC(=O)OCCOCCOC(=O)OCC=C,1.6814
OCCCCCCC=C,2.1151999999999997
Cl[S](=O)(=O)c1ccccc1,1.6141
CC(C)C1CCC(C)CC1OCC(O)CO,1.8169999999999997
COc1ccc(C=O)cc1O,1.2132999999999998
Cc1ccc(C=O)cc1,1.80752
Nc1ccc(O)cc1[N+]([O-])=O,0.8825999999999998
Oc1ccccc1[N+]([O-])=O,1.3004000000000002
CC1CC(=CC(C)C1C=O)C,2.4237
CCCCC[C@H]1CCC(=O)O1,2.2723000000000004
CC(=O)COc1c(C)cccc1C,2.2712400000000006
COc1ccc(OC)c(N)c1,1.286
CC(=O)CC(=O)Nc1ccc(C)cc1C,2.2210400000000003
COc1ccc(C)cc1NC(C)=O,1.9620199999999999
CC1=NN(C(=O)C1)c2ccccc2,1.7992
CCCCCCC=O,2.1557000000000004
CCCC(CC)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,6.289300000000007
CC(C)(C)OC(=O)C=C,1.5141
CC(O)C(=O)N(C)C,-0.5446000000000002
OC(=O)c1cccc2cccc(c3cccc4cccc(C(O)=O)c34)c12,5.056400000000003
CC(C)COC(=O)C=C,1.3716000000000002
CC(CC=O)c1ccccc1,2.3791
Cc1cc(O)ccc1N,1.2828199999999998
